factor_varying,factor_context,context_value,test_name,metric_name,projection,vr_conditional,vr_marginal,interaction_strength,p_value,n_groups
gamma_id,d_encoding_id,SYM-006,PAT-001,concentration_top10,volatility,0.9993593614733857,0.20029983812837765,4.989316870205701,9.79948412128001e-44,12
gamma_id,d_encoding_id,ASY-001,PAT-001,concentration_top10,relative_change,0.9685354720936817,0.3945048300912899,2.4550661949298798,2.7810697096432437e-41,12
gamma_id,d_encoding_id,ASY-002,PAT-001,concentration_top10,relative_change,0.9175267502342749,0.3945048300912899,2.3257681028188064,1.1753782173229167e-37,12
gamma_id,d_encoding_id,ASY-003,PAT-001,concentration_top10,relative_change,0.954276213610262,0.3945048300912899,2.4189214955604954,2.995762817023469e-42,12
gamma_id,d_encoding_id,ASY-004,PAT-001,concentration_top10,relative_change,0.9956762349234477,0.3945048300912899,2.5238632305035265,3.946963834381977e-43,12
gamma_id,d_encoding_id,R3-001,PAT-001,concentration_top10,relative_change,0.9993903797795833,0.3945048300912899,2.533277931092303,1.194895512155415e-29,8
gamma_id,d_encoding_id,R3-002,PAT-001,concentration_top10,relative_change,0.9994319988757373,0.3945048300912899,2.533383428143237,8.959883030932331e-30,8
gamma_id,d_encoding_id,SYM-002,PAT-001,concentration_top10,relative_change,0.934538791686785,0.3945048300912899,2.3688906203519213,8.774059545994696e-41,12
gamma_id,d_encoding_id,SYM-003,PAT-001,concentration_top10,relative_change,0.9532283211068199,0.3945048300912899,2.416265273320581,5.2500066444396155e-43,12
gamma_id,d_encoding_id,SYM-004,PAT-001,concentration_top10,relative_change,0.9919628995063507,0.3945048300912899,2.5144505816996126,1.3463292667646166e-43,12
gamma_id,d_encoding_id,SYM-006,PAT-001,concentration_top10,relative_change,0.9995020845861143,0.3945048300912899,2.533561083028631,5.990637408066384e-43,12
gamma_id,d_encoding_id,ASY-001,PAT-001,diversity_simpson,value_mean,0.9996664096732686,0.48797800834825017,2.0485890605132497,7.257642416859665e-43,12
gamma_id,d_encoding_id,ASY-004,PAT-001,diversity_simpson,value_mean,0.9998136687502575,0.48797800834825017,2.048890834516319,9.321641178156522e-44,12
gamma_id,d_encoding_id,R3-001,PAT-001,diversity_simpson,value_mean,0.9999108651462435,0.48797800834825017,2.0490900164350183,3.0666900857099194e-29,8
gamma_id,d_encoding_id,R3-002,PAT-001,diversity_simpson,value_mean,0.9997736198307408,0.48797800834825017,2.0488087633597676,1.4734887364022853e-28,8
gamma_id,d_encoding_id,SYM-002,PAT-001,diversity_simpson,value_mean,0.9990309013960912,0.48797800834825017,2.047286730764152,3.3350101210247307e-40,12
gamma_id,d_encoding_id,SYM-003,PAT-001,diversity_simpson,value_mean,0.9995431876720892,0.48797800834825017,2.0483365450328974,4.2591001686190805e-43,12
gamma_id,d_encoding_id,SYM-004,PAT-001,diversity_simpson,value_mean,0.9998371285958001,0.48797800834825017,2.0489389101368207,5.1571060282394226e-42,12
gamma_id,d_encoding_id,SYM-006,PAT-001,diversity_simpson,value_mean,0.9886111338146326,0.48797800834825017,2.025933785747781,2.487732669713119e-41,12
